feature,bin,good_count,bad_count,good_rate,bad_rate,woe,iv
revol_bal,"(-inf, 3418.8]",83704.0001,5034.0001,0.09953954753941012,0.10833494720263959,-0.08467276290099121,0.0007447307903040866
revol_bal,"(3418.8, 5472.0]",84063.0001,4701.0001,0.09996646498091777,0.10116857121896032,-0.011953367987000326,1.436921822279124e-05
revol_bal,"(5472.0, 7434.0]",83878.0001,4836.0001,0.09974646574225783,0.10407385877991138,-0.04246920367158474,0.00018378093628310623
revol_bal,"(7434.0, 9528.0]",83938.0001,4819.0001,0.09981781684668808,0.10370800775371754,-0.038232639735594515,0.00014873226745114275
revol_bal,"(9528.0, 11875.0]",83816.0001,4934.0001,0.09967273626767992,0.10618288234267584,-0.06327073072732368,0.00041190169930661007
revol_bal,"(11875.0, 14714.0]",83875.0001,4834.0001,0.09974289818703633,0.1040308174827121,-0.04209132008037758,0.00018048418355311633
revol_bal,"(14714.0, 18415.0]",83857.0001,4888.0001,0.09972149285570725,0.10519293250709252,-0.053414887537614496,0.00029225633364758906
revol_bal,"(18415.0, 23862.0]",84048.0001,4688.0001,0.09994862720481021,0.10088880278716504,-0.009362621800748176,8.802508403886466e-06
revol_bal,"(23862.0, 33478.0]",84367.0001,4367.0001,0.10032797724336436,0.09398067458668143,0.06535542006914805,0.00041483063143353224
revol_bal,"(33478.0, inf]",85366.0001,3366.0001,0.101515973132128,0.07243850533844438,0.3374781571550207,0.009813010245746812
revol_util,"(-inf, 22.3]",85582.0001,3475.0001,0.10177283710807689,0.07478425603580487,0.30813586044020247,0.008316149650764701
revol_util,"(22.3, 33.3]",85010.0001,3497.0001,0.10109262324584185,0.07525771030499688,0.29511879753204107,0.007624368441447135
revol_util,"(33.3, 41.7]",85440.0001,3856.0001,0.10160397282759197,0.08298362315226672,0.20243936010400693,0.0037694916731856962
revol_util,"(41.7, 49.1]",84775.0001,4207.0001,0.10081316475349004,0.09053737081073944,0.10750624721662358,0.0011047120439564297
revol_util,"(49.1, 56.0]",84845.0001,4456.0001,0.10089640770865867,0.09589601231204915,0.0508299249403939,0.0002541697226819528
revol_util,"(56.0, 62.8]",83603.0001,4670.0001,0.09941943984695253,0.10050143111237156,-0.010824300880070657,1.1711799006503911e-05
revol_util,"(62.8, 69.8]",82812.0001,5040.0001,0.0984787944535471,0.1084640710942374,-0.09657773588690824,0.0009643554101623028
revol_util,"(69.8, 77.5]",83517.0001,5338.0001,0.09931716993060251,0.11487722437692935,-0.14554547816598368,0.0022646955646793802
revol_util,"(77.5, 86.7]",83008.0001,5804.0001,0.09871187472801923,0.12490584662436038,-0.2353549759491373,0.00616488162567575
revol_util,"(86.7, inf]",82320.0001,6124.0001,0.09789371539721906,0.13179245417624436,-0.2973460149804489,0.01007965488880638
total_acc,"(-inf, 12.0]",103693.0001,6705.0001,0.12331016798034732,0.14429595101263368,-0.15716353373358938,0.003298199819520525
total_acc,"(12.0, 15.0]",74468.0001,4485.0001,0.08855623419744724,0.09652011112143864,-0.086113627151175,0.0006857983281104424
total_acc,"(15.0, 18.0]",86023.0001,4979.0001,0.10229726772563921,0.10715131152965952,-0.04635899782052741,0.00022502860613132216
total_acc,"(18.0, 21.0]",90444.0001,5257.0001,0.10755465493707467,0.11313405184035873,-0.05057427870095811,0.0002821739739699506
total_acc,"(21.0, 24.0]",89692.0001,4950.0001,0.10666038776154889,0.10652721272027003,0.001249369647211123,1.663848543398893e-07
total_acc,"(24.0, 27.0]",82033.0001,4330.0001,0.0975524192810277,0.09318441058849485,0.04580942784533271,0.00020009597902837
